;TRADE_DATETIME;INSTRUMENT;LIQUIDITY_PARTNER;SIDE;BOUGHTCCY;BOUGHTAMT;SOLDCCY;SOLDAMT;SPOT_DATE;MATURITY_DATE;MATURITY;MATURITY_GROUPS;CCYPAIR;RIC;PRICE
887;2023-11-15 14:14:39;Spot;Barclays;Buy;EUR;5000000.0;SEK;57262250.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45245
888;2023-11-15 14:15:54;Spot;JP Morgan;Buy;EUR;1000000.0;SEK;11453520.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45352
889;2023-11-15 14:15:54;Spot;JP Morgan;Buy;EUR;2000000.0;SEK;22907620.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45381
890;2023-11-15 14:15:54;Spot;Citi;Buy;EUR;1000000.0;SEK;11454200.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.4542
891;2023-11-15 14:15:54;Spot;UBS;Buy;EUR;1000000.0;SEK;11453650.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45365
892;2023-11-15 14:17:04;Spot;JP Morgan;Buy;EUR;2000000.0;SEK;22906260.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45313
893;2023-11-15 14:17:04;Spot;JP Morgan;Buy;EUR;1000000.0;SEK;11452850.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45285
894;2023-11-15 14:17:50;Spot;JP Morgan;Buy;EUR;400000.0;SEK;4581040.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.4526
895;2023-11-15 14:17:55;Spot;JP Morgan;Buy;EUR;1600000.0;SEK;18324144.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/SEK;EURSEK=;11.45259
896;2023-11-15 14:21:35;Spot;Deutsche Bank;Buy;GBP;500000.0;DKK;4276350.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;GBP/DKK;GBPDKK=;8.5527
897;2023-11-15 14:40:58;Spot;UBS;Buy;TRY;500000.0;DKK;119780.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;TRY/DKK;TRYDKK=;0.23956
898;2023-11-15 14:45:29;Spot;Deutsche Bank;Sell;DKK;2752200.0;USD;400000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8805
899;2023-11-15 15:05:17;Spot;Deutsche Bank;Buy;SEK;1000000.0;DKK;650068.26;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6500682600000001
900;2023-11-15 15:09:32;Spot;JP Morgan;Sell;USD;2170820.0;EUR;2000000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9213108410646668
901;2023-11-15 15:10:12;Spot;UBS;Sell;DKK;4124124.0;USD;600000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;USD/DKK;USDDKK=;6.87354
902;2023-11-15 15:42:17;Spot;UBS;Sell;SEK;2440100.0;NOK;2500000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;SEK/NOK;SEKNOK=;1.0245481742551534
903;2023-11-15 16:02:35;Spot;UBS;Buy;THB;3000000.0;DKK;579540.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;THB/DKK;THBDKK=;0.19318
904;2023-11-15 16:07:36;Spot;JP Morgan;Sell;DKK;1017360.0;PLN;600000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.6956
905;2023-11-15 16:31:19;Spot;UBS;Buy;EUR;1000000.0;DKK;7458480.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45848
906;2023-11-15 16:46:11;Spot;Deutsche Bank;Buy;EUR;10000000.0;DKK;74585200.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45852
907;2023-11-15 16:47:56;Spot;Barclays;Sell;USD;542850.0;EUR;500000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9210647508519849
908;2023-11-15 16:47:56;Spot;Barclays;Sell;USD;325713.0;EUR;300000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.921056267327371
909;2023-11-15 16:47:56;Spot;UBS;Sell;USD;1085700.0;EUR;1000000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9210647508519849
910;2023-11-15 16:48:41;Spot;UBS;Sell;USD;1085720.0;EUR;1000000.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9210477839590318
911;2023-11-15 16:52:07;Spot;Deutsche Bank;Buy;USD;300000.0;DKK;2060760.0;2023-11-17 00:00:00;2023-11-17 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8692
912;2023-11-16 07:45:59;Spot;Deutsche Bank;Sell;DKK;37300300.0;EUR;5000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46006
913;2023-11-16 08:58:50;Spot;Citi;Sell;DKK;1269599.44;NOK;2000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.63479972
914;2023-11-16 08:59:00;Spot;Citi;Sell;DKK;1269760.64;NOK;2000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6348803199999999
915;2023-11-16 09:15:27;Spot;JP Morgan;Buy;USD;600000.0;DKK;4127076.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87846
916;2023-11-16 09:46:27;Spot;UBS;Buy;CHF;350000.0;DKK;2707012.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;CHF/DKK;CHFDKK=;7.73432
917;2023-11-16 09:51:53;Spot;UBS;Buy;USD;1000000.0;DKK;6873200.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8732
918;2023-11-16 09:51:53;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6873160.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87316
919;2023-11-16 10:23:32;Spot;Deutsche Bank;Sell;DKK;10209000.0;PLN;6000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7015
920;2023-11-16 10:27:48;Spot;UBS;Buy;EUR;200000.0;JPY;32820800.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/JPY;EURJPY=;164.104
921;2023-11-16 10:29:23;Spot;Deutsche Bank;Sell;DKK;5104800.0;PLN;3000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7016
922;2023-11-16 10:29:28;Spot;Deutsche Bank;Sell;DKK;5104800.0;PLN;3000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7016
923;2023-11-16 11:24:47;Spot;Deutsche Bank;Buy;PLN;1000000.0;DKK;1700000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7
924;2023-11-16 11:26:27;Spot;JP Morgan;Sell;DKK;1908736.92;NOK;3000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.63624564
925;2023-11-16 11:52:01;Spot;UBS;Buy;USD;1000000.0;DKK;6875960.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87596
926;2023-11-16 12:23:55;Spot;Deutsche Bank;Buy;USD;1000000.0;CHF;888230.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88823
927;2023-11-16 12:23:55;Spot;UBS;Buy;USD;7800000.0;CHF;6928506.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88827
928;2023-11-16 12:23:55;Spot;JP Morgan;Buy;USD;1000000.0;CHF;888270.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88827
929;2023-11-16 12:25:40;Spot;JP Morgan;Buy;USD;1000000.0;CHF;888250.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88825
930;2023-11-16 12:25:41;Spot;UBS;Buy;USD;4000000.0;CHF;3553000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88825
931;2023-11-16 13:08:22;Spot;Citi;Sell;DKK;5158260.0;USD;750000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87768
932;2023-11-16 13:12:08;Spot;UBS;Buy;USD;2000000.0;CHF;1778960.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88948
933;2023-11-16 13:12:08;Spot;JP Morgan;Buy;USD;1000000.0;CHF;889460.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88946
934;2023-11-16 13:12:08;Spot;JP Morgan;Buy;USD;2000000.0;CHF;1778960.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/CHF;USDCHF=;0.88948
935;2023-11-16 13:17:59;Spot;UBS;Buy;SEK;2000000.0;DKK;1297462.82;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.64873141
936;2023-11-16 13:22:34;Spot;Citi;Sell;DKK;3440495.0;USD;500000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.88099
937;2023-11-16 13:28:08;Spot;JP Morgan;Buy;USD;250000.0;DKK;1719492.5;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87797
938;2023-11-16 13:28:08;Spot;UBS;Buy;USD;250000.0;DKK;1719500.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.878
939;2023-11-16 13:34:34;Spot;Citi;Buy;SEK;2000000.0;DKK;1298111.26;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.64905563
940;2023-11-16 13:43:30;Spot;Deutsche Bank;Buy;EUR;600000.0;SEK;6897660.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/SEK;EURSEK=;11.4961
941;2023-11-16 13:49:31;Spot;Citi;Buy;USD;500000.0;DKK;3438450.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8769
942;2023-11-16 13:59:28;Spot;Deutsche Bank;Buy;JPY;20000000.0;DKK;909628.42;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;JPY/DKK;JPYDKK=;0.045481421
943;2023-11-16 14:00:18;Spot;JP Morgan;Buy;NOK;1500000.0;DKK;950172.95;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6334486333333333
944;2023-11-16 14:00:23;Spot;JP Morgan;Sell;DKK;4542416.41;SEK;7000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.64891663
945;2023-11-16 14:02:08;Spot;UBS;Buy;PLN;4000000.0;DKK;6825240.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.70631
946;2023-11-16 14:02:38;Spot;Deutsche Bank;Buy;PLN;3000000.0;DKK;5118900.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7063
947;2023-11-16 14:04:23;Spot;Deutsche Bank;Buy;USD;200000.0;DKK;1375460.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8773
948;2023-11-16 14:04:24;Spot;Citi;Buy;USD;300000.0;DKK;2063187.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87729
949;2023-11-16 14:08:09;Spot;JP Morgan;Buy;USD;500000.0;DKK;3437820.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.87564
950;2023-11-16 14:08:24;Spot;JP Morgan;Sell;DKK;950594.43;NOK;1500000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.63372962
951;2023-11-16 14:30:32;Spot;Deutsche Bank;Buy;USD;100000.0;DKK;686760.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8676
952;2023-11-16 14:30:32;Spot;JP Morgan;Buy;USD;400000.0;DKK;2747060.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86765
953;2023-11-16 14:49:25;Spot;UBS;Sell;DKK;12811500.0;PLN;7500000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7082
954;2023-11-16 14:50:20;Spot;UBS;Sell;DKK;3194083.49;PLN;1869722.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7083200015831232
955;2023-11-16 14:50:20;Spot;JP Morgan;Sell;DKK;7345690.0;PLN;4300000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7083
956;2023-11-16 14:50:21;Spot;JP Morgan;Sell;DKK;2272513.91;PLN;1330278.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7083000019544787
957;2023-11-16 14:58:22;Spot;JP Morgan;Buy;HKD;500000.0;DKK;439405.92;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;HKD/DKK;HKDDKK=;0.87881184
958;2023-11-16 14:59:47;Spot;UBS;Buy;EUR;1000000.0;DKK;7458750.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45875
959;2023-11-16 15:02:02;Spot;UBS;Buy;EUR;3000000.0;DKK;22376250.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45875
960;2023-11-16 15:02:07;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458750.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45875
961;2023-11-16 15:19:30;Swap;Citi;Buy;NZD;7000000.0;USD;4198320.0;2023-11-20 00:00:00;2024-01-23 00:00:00;68;3M;USD/NZD;USDNZD=;1.6673336001067094
962;2023-11-16 15:22:01;Spot;JP Morgan;Sell;DKK;6864210.0;USD;1000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86421
963;2023-11-16 15:22:01;Spot;Deutsche Bank;Sell;DKK;6864200.0;USD;1000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8642
964;2023-11-16 15:22:01;Spot;JP Morgan;Sell;PLN;2012395.0;USD;500000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/PLN;USDPLN=;4.02479
965;2023-11-16 15:23:51;Spot;Deutsche Bank;Sell;DKK;1373120.0;USD;200000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8656
966;2023-11-16 15:23:56;Spot;JP Morgan;Sell;DKK;2059704.0;USD;300000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86568
967;2023-11-16 15:23:56;Spot;JP Morgan;Sell;DKK;6865570.0;USD;1000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86557
968;2023-11-16 15:26:47;Spot;Deutsche Bank;Sell;DKK;5996640.0;CAD;1200000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;CAD/DKK;CADDKK=;4.9972
969;2023-11-16 15:26:47;Spot;Deutsche Bank;Sell;DKK;4997200.0;CAD;1000000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;CAD/DKK;CADDKK=;4.9972
970;2023-11-16 15:49:05;Spot;UBS;Buy;EUR;2000000.0;DKK;14916840.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45842
971;2023-11-16 15:49:05;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458420.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45842
972;2023-11-16 15:49:05;Spot;Citi;Buy;EUR;1000000.0;DKK;7458400.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4584
973;2023-11-16 15:49:05;Spot;UBS;Buy;EUR;1000000.0;DKK;7458440.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45844
974;2023-11-16 15:57:42;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
975;2023-11-16 15:57:42;Spot;UBS;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
976;2023-11-16 15:57:42;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
977;2023-11-16 15:57:42;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
978;2023-11-16 15:57:47;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
979;2023-11-16 15:57:47;Spot;Deutsche Bank;Buy;EUR;600000.0;DKK;4474860.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
980;2023-11-16 15:57:47;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
981;2023-11-16 15:58:02;Spot;Citi;Buy;EUR;1000000.0;DKK;7458090.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45809
982;2023-11-16 15:58:07;Spot;Citi;Buy;EUR;1000000.0;DKK;7458090.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45809
983;2023-11-16 15:58:12;Spot;Citi;Buy;EUR;1000000.0;DKK;7458100.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4581
984;2023-11-16 16:01:03;Spot;Deutsche Bank;Buy;EUR;10000000.0;DKK;74580600.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.45806
985;2023-11-16 16:21:10;Spot;Deutsche Bank;Buy;EUR;5000000.0;DKK;37292000.0;2023-11-20 00:00:00;2023-11-20 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4584
986;2023-11-17 09:30:30;Spot;UBS;Buy;PLN;500000.0;DKK;851735.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.70347
987;2023-11-17 09:43:37;Spot;Deutsche Bank;Sell;DKK;4453900.0;AUD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.4539
988;2023-11-17 09:43:37;Spot;Deutsche Bank;Sell;DKK;8907800.0;AUD;2000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.4539
989;2023-11-17 09:52:28;Spot;Deutsche Bank;Sell;DKK;4454500.0;AUD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.4545
990;2023-11-17 09:52:33;Spot;Deutsche Bank;Sell;DKK;3340875.0;AUD;750000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.4545
991;2023-11-17 09:52:33;Spot;UBS;Sell;DKK;1113627.5;AUD;250000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.45451
992;2023-11-17 10:14:22;Spot;JP Morgan;Sell;USD;542770.0;EUR;500000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.9212005085026806
993;2023-11-17 10:15:42;Spot;JP Morgan;Sell;USD;542855.0;EUR;500000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.921056267327371
994;2023-11-17 10:53:52;Spot;UBS;Sell;DKK;2558664.0;GBP;300000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;GBP/DKK;GBPDKK=;8.52888
995;2023-11-17 11:17:31;Spot;Deutsche Bank;Sell;DKK;699999.99;SEK;1075130.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6510840456502934
996;2023-11-17 11:17:31;Spot;JP Morgan;Sell;DKK;6461083.22;SEK;9924870.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6509992795875412
997;2023-11-17 11:17:41;Spot;UBS;Sell;DKK;161450.97;SEK;248000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6510119758064516
998;2023-11-17 11:17:41;Spot;Citi;Sell;DKK;6999999.93;SEK;10752000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.65104166015625
999;2023-11-17 11:22:22;Spot;JP Morgan;Sell;DKK;945721.86;NOK;1500000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6304812399999999
1000;2023-11-17 11:23:57;Spot;Deutsche Bank;Sell;DKK;1706960.0;GBP;200000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;GBP/DKK;GBPDKK=;8.5348
1001;2023-11-17 11:57:22;Spot;Deutsche Bank;Buy;PLN;3000000.0;DKK;5104200.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7014
1002;2023-11-17 12:00:27;Spot;Deutsche Bank;Buy;PLN;1000000.0;DKK;1701400.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7014
1003;2023-11-17 12:00:27;Spot;Deutsche Bank;Buy;PLN;1000000.0;DKK;1701400.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.7014
1004;2023-11-17 12:03:58;Spot;UBS;Sell;DKK;2639776.15;HKD;3000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;HKD/DKK;HKDDKK=;0.8799253833333333
1005;2023-11-17 12:04:48;Spot;Deutsche Bank;Buy;SEK;2000000.0;DKK;1300390.12;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.65019506
1006;2023-11-17 12:05:43;Spot;JP Morgan;Sell;DKK;1760098.56;HKD;2000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;HKD/DKK;HKDDKK=;0.88004928
1007;2023-11-17 12:22:01;Spot;UBS;Buy;PLN;5000000.0;DKK;8506650.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;PLN/DKK;PLNDKK=;1.70133
1008;2023-11-17 12:38:58;Spot;JP Morgan;Sell;DKK;5849055.36;SEK;9000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6498950400000001
1009;2023-11-17 12:45:09;Spot;UBS;Buy;USD;3000000.0;DKK;20602080.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86736
1010;2023-11-17 12:45:19;Spot;Deutsche Bank;Buy;USD;400000.0;DKK;2746560.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8664
1011;2023-11-17 12:45:19;Spot;UBS;Buy;USD;2600000.0;DKK;17852718.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;USD/DKK;USDDKK=;6.86643
1012;2023-11-17 12:53:06;Spot;UBS;Sell;DKK;1624748.15;SEK;2500000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.64989926
1013;2023-11-17 13:16:14;Spot;Deutsche Bank;Buy;SEK;9000000.0;DKK;5848333.29;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.64981481
1014;2023-11-17 13:25:10;Spot;Deutsche Bank;Sell;SEK;1722540.0;EUR;150000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;EUR/SEK;EURSEK=;11.4836
1015;2023-11-17 13:31:16;Spot;Deutsche Bank;Sell;DKK;5002000.0;CAD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.002
1016;2023-11-17 13:32:27;Spot;UBS;Sell;DKK;15005490.0;CAD;3000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.00183
1017;2023-11-17 13:32:32;Spot;Deutsche Bank;Sell;DKK;5002000.0;CAD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.002
1018;2023-11-17 13:32:32;Spot;Deutsche Bank;Sell;DKK;5002000.0;CAD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.002
1019;2023-11-17 13:32:42;Spot;Deutsche Bank;Sell;DKK;15006000.0;CAD;3000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.002
1020;2023-11-17 13:32:42;Spot;Deutsche Bank;Sell;DKK;5002000.0;CAD;1000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.002
1021;2023-11-17 13:33:17;Spot;UBS;Sell;DKK;15006240.0;CAD;3000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.00208
1022;2023-11-17 13:34:57;Spot;UBS;Sell;DKK;15006540.0;CAD;3000000.0;2023-11-21 00:00:00;2023-11-21 00:00:00;4;<1W;CAD/DKK;CADDKK=;5.00218
